Cpd_id	Cpd_name	Pathway_id	Pathway_name
C03287	L-Glutamyl 5-phosphate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C03296	N2-Succinyl-L-arginine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C03375	Norspermidine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C03415	N2-Succinyl-L-ornithine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C03564	1-Pyrroline-2-carboxylate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C03771	5-Guanidino-2-oxopentanoate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C03912	(S)-1-Pyrroline-5-carboxylate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C04137	Octopine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05147	trans-3-Hydroxy-L-proline	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05931	N-Succinyl-L-glutamate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05932	N-Succinyl-L-glutamate 5-semialdehyde	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05933	N(omega)-Hydroxyarginine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05936	N4-Acetylaminobutanal	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05938	L-4-Hydroxyglutamate semialdehyde	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05945	L-Arginine phosphate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05946	(4R)-4-Hydroxy-2-oxoglutarate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C05947	L-erythro-4-Hydroxyglutamate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C10497	Feruloylputrescine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C15699	gamma-L-Glutamylputrescine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C15700	gamma-Glutamyl-gamma-aminobutyraldehyde	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C15767	4-(L-gamma-Glutamylamino)butanoate	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C18172	Carboxyspermidine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C18174	Carboxynorspermidine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C18326	p-Coumaroylputrescine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C19706	cis-3-Hydroxy-L-proline	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C20560	N1-(3-Aminopropyl)agmatine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C22886	N1-[(S)-3-amino-3-carboxypropyl]agmatine	hsa00330	Arginine and proline metabolism - Homo sapiens (human)
C00025	L-Glutamate	hsa00340	Histidine metabolism - Homo sapiens (human)
C00026	2-Oxoglutarate	hsa00340	Histidine metabolism - Homo sapiens (human)
C00049	L-Aspartate	hsa00340	Histidine metabolism - Homo sapiens (human)
C00119	5-Phospho-alpha-D-ribose 1-diphosphate	hsa00340	Histidine metabolism - Homo sapiens (human)
C00135	L-Histidine	hsa00340	Histidine metabolism - Homo sapiens (human)
C00386	Carnosine	hsa00340	Histidine metabolism - Homo sapiens (human)
C00388	Histamine	hsa00340	Histidine metabolism - Homo sapiens (human)
C00439	N-Formimino-L-glutamate	hsa00340	Histidine metabolism - Homo sapiens (human)
C00785	Urocanate	hsa00340	Histidine metabolism - Homo sapiens (human)
C00860	L-Histidinol	hsa00340	Histidine metabolism - Homo sapiens (human)
C01044	N-Formyl-L-aspartate	hsa00340	Histidine metabolism - Homo sapiens (human)
C01045	N-Formyl-L-glutamate	hsa00340	Histidine metabolism - Homo sapiens (human)
C01100	L-Histidinol phosphate	hsa00340	Histidine metabolism - Homo sapiens (human)
C01152	N(pi)-Methyl-L-histidine	hsa00340	Histidine metabolism - Homo sapiens (human)
C01262	beta-Alanyl-N(pi)-methyl-L-histidine	hsa00340	Histidine metabolism - Homo sapiens (human)
C01267	3-(Imidazol-4-yl)-2-oxopropyl phosphate	hsa00340	Histidine metabolism - Homo sapiens (human)
C01929	L-Histidinal	hsa00340	Histidine metabolism - Homo sapiens (human)
C02739	1-(5-Phospho-D-ribosyl)-ATP	hsa00340	Histidine metabolism - Homo sapiens (human)
C02741	Phosphoribosyl-AMP	hsa00340	Histidine metabolism - Homo sapiens (human)
C02835	Imidazole-4-acetate	hsa00340	Histidine metabolism - Homo sapiens (human)
C03277	Imidazol-5-yl-pyruvate	hsa00340	Histidine metabolism - Homo sapiens (human)
C03409	N-Formimino-L-aspartate	hsa00340	Histidine metabolism - Homo sapiens (human)
C03680	4-Imidazolone-5-propanoate	hsa00340	Histidine metabolism - Homo sapiens (human)
C04437	1-(5-Phosphoribosyl)imidazole-4-acetate	hsa00340	Histidine metabolism - Homo sapiens (human)
C04666	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	hsa00340	Histidine metabolism - Homo sapiens (human)
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	hsa00340	Histidine metabolism - Homo sapiens (human)
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	hsa00340	Histidine metabolism - Homo sapiens (human)
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	hsa00340	Histidine metabolism - Homo sapiens (human)
C05127	N-Methylhistamine	hsa00340	Histidine metabolism - Homo sapiens (human)
C05130	Imidazole-4-acetaldehyde	hsa00340	Histidine metabolism - Homo sapiens (human)
C05131	(1-Ribosylimidazole)-4-acetate	hsa00340	Histidine metabolism - Homo sapiens (human)
C05133	4-Imidazolone-5-acetate	hsa00340	Histidine metabolism - Homo sapiens (human)
C05135	4-(beta-Acetylaminoethyl)imidazole	hsa00340	Histidine metabolism - Homo sapiens (human)
C05565	Hydantoin-5-propionate	hsa00340	Histidine metabolism - Homo sapiens (human)
C05568	Imidazole lactate	hsa00340	Histidine metabolism - Homo sapiens (human)
C05570	Ergothioneine	hsa00340	Histidine metabolism - Homo sapiens (human)
C05571	Thiourocanic acid	hsa00340	Histidine metabolism - Homo sapiens (human)
C05572	4-Oxoglutaramate	hsa00340	Histidine metabolism - Homo sapiens (human)
C05575	Hercynine	hsa00340	Histidine metabolism - Homo sapiens (human)
C05827	Methylimidazole acetaldehyde	hsa00340	Histidine metabolism - Homo sapiens (human)
C05828	Methylimidazoleacetic acid	hsa00340	Histidine metabolism - Homo sapiens (human)
C05829	N-Carbamyl-L-glutamate	hsa00340	Histidine metabolism - Homo sapiens (human)
C16673	Isoglutamine	hsa00340	Histidine metabolism - Homo sapiens (human)
C16674	Formylisoglutamine	hsa00340	Histidine metabolism - Homo sapiens (human)
C20522	Dihydrourocanate	hsa00340	Histidine metabolism - Homo sapiens (human)
C20994	S-(Hercyn-2-yl)-L-cysteine S-oxide	hsa00340	Histidine metabolism - Homo sapiens (human)
C20995	gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide	hsa00340	Histidine metabolism - Homo sapiens (human)
C00022	Pyruvate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00042	Succinate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00082	L-Tyrosine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00122	Fumarate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00146	Phenol	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00164	Acetoacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00232	Succinate semialdehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00355	3,4-Dihydroxy-L-phenylalanine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00483	Tyramine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00530	Hydroquinone	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00544	Homogentisate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00547	L-Noradrenaline	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00628	2,5-Dihydroxybenzoate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00642	4-Hydroxyphenylacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00788	L-Adrenaline	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00811	4-Coumarate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00822	Dopaquinone	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01036	4-Maleylacetoacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01060	3,5-Diiodo-L-tyrosine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01061	4-Fumarylacetoacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01161	3,4-Dihydroxyphenylacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01179	3-(4-Hydroxyphenyl)pyruvate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01384	Maleic acid	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01693	L-Dopachrome	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01829	Thyroxine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C01850	Rosmarinate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C02167	Maleylpyruvate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C02442	N-Methyltyramine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C02465	Triiodothyronine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C02514	3-Fumarylpyruvate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C02515	3-Iodo-L-tyrosine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C03063	2-Oxohept-3-enedioate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C03077	4-Chlorophenylacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C03758	Dopamine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C03765	4-Hydroxyphenylacetaldehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C03964	(R)-3-(4-Hydroxyphenyl)lactate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04043	3,4-Dihydroxyphenylacetaldehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04045	3-(3,4-Dihydroxyphenyl)pyruvate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04052	5-Carboxy-2-oxohept-3-enedioate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04185	5,6-Dihydroxyindole-2-carboxylate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04186	5-Carboxymethyl-2-hydroxymuconate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04368	3-Amino-3-(4-hydroxyphenyl)propanoate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04642	2-Hydroxy-5-carboxymethylmuconate semialdehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04796	4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C04797	5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05338	4-Hydroxyphenylacetyl-CoA	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05576	3,4-Dihydroxyphenylethyleneglycol	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05577	3,4-Dihydroxymandelaldehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05578	5,6-Dihydroxyindole	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05579	Indole-5,6-quinone	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05580	3,4-Dihydroxymandelate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05581	3-Methoxy-4-hydroxyphenylacetaldehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05582	Homovanillate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05583	3-Methoxy-4-hydroxyphenylglycolaldehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05584	3-Methoxy-4-hydroxymandelate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05585	Gentisate aldehyde	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05587	3-Methoxytyramine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05588	L-Metanephrine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05589	L-Normetanephrine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05593	3-Hydroxyphenylacetate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05594	3-Methoxy-4-hydroxyphenylethyleneglycol	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05595	4-Hydroxyphenylacetylglutamic acid	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05596	p-Hydroxyphenylacetylglycine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05600	2-Hydroxyhepta-2,4-dienedioate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C05604	2-Carboxy-2,3-dihydro-5,6-dihydroxyindole	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C06044	4-Hydroxyphenylethanol	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C06046	Salidroside	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C06047	Stizolobate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C06048	Stizolobinate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C06199	Hordenine	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C06201	2,4-Dihydroxyhept-2-enedioate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C10447	3,4-Dihydroxyphenylpropanoate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C17935	Cysteinyldopa	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C17936	Phaeomelanin	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C17937	Eumelanin	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C17938	5,6-Indolequinone-2-carboxylic acid	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C22038	(R)-3-(3,4-Dihydroxyphenyl)lactate	hsa00350	Tyrosine metabolism - Homo sapiens (human)
C00022	Pyruvate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00024	Acetyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00042	Succinate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00079	L-Phenylalanine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00082	L-Tyrosine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00084	Acetaldehyde	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00091	Succinyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00122	Fumarate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00166	Phenylpyruvate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00423	trans-Cinnamate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00512	Benzoyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00582	Phenylacetyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00596	2-Hydroxy-2,4-pentadienoate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00601	Phenylacetaldehyde	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00642	4-Hydroxyphenylacetate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C01198	3-(2-Hydroxyphenyl)propanoate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C01772	trans-2-Hydroxycinnamate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C02137	alpha-Oxo-benzeneacetic acid	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C02232	3-Oxoadipyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C02265	D-Phenylalanine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C02505	2-Phenylacetamide	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C02763	2-Hydroxy-3-phenylpropenoate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C03519	N-Acetyl-L-phenylalanine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C03589	4-Hydroxy-2-oxopentanoate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C04044	3-(2,3-Dihydroxyphenyl)propanoate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C04148	Phenylacetylglutamine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C04479	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05332	Phenethylamine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05593	3-Hydroxyphenylacetate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05598	Phenylacetylglycine	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05607	Phenyllactate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05629	Phenylpropanoate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05852	2-Hydroxyphenylacetate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C05853	Phenylethyl alcohol	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C06207	2,6-Dihydroxyphenylacetate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C07086	Phenylacetic acid	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C11457	3-(3-Hydroxyphenyl)propanoic acid	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C11588	cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C12621	trans-3-Hydroxycinnamate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C12622	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C12623	trans-2,3-Dihydroxycinnamate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C12624	2-Hydroxy-6-ketononatrienedioate	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C14144	5-Carboxy-2-pentenoyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C14145	(3S)-3-Hydroxyadipyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C15524	Phenylglyoxylyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C19946	3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C20062	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA	hsa00360	Phenylalanine metabolism - Homo sapiens (human)
C00024	Acetyl-CoA	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00078	L-Tryptophan	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00108	Anthranilate	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00322	2-Oxoadipate	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00328	L-Kynurenine	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00331	Indolepyruvate	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00332	Acetoacetyl-CoA	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00398	Tryptamine	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00463	Indole	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00527	Glutaryl-CoA	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00632	3-Hydroxyanthranilate	hsa00380	Tryptophan metabolism - Homo sapiens (human)
C00637	Indole-3-acetaldehyde	hsa00380	Tryptophan metabolism - Homo sapiens (human)
